"","Diversity","Year","Country","Index","Measurement"
"81",2.55292690399381,2009,"Jamaica","Shannon","Area"
"82",2.29440930822324,2009,"Japan","Shannon","Area"
"83",2.57453612677824,2009,"Jordan","Shannon","Area"
"84",1.02553332420814,2009,"Kazakhstan","Shannon","Area"
"85",2.40825968619254,2009,"Kenya","Shannon","Area"
"86",0.501875221507271,2009,"Kiribati","Shannon","Area"
"87",2.4948615009211,2009,"Kuwait","Shannon","Area"
"88",2.18177596786818,2009,"Kyrgyzstan","Shannon","Area"
"89",1.56568618963983,2009,"Lao People's Democratic Republic","Shannon","Area"
"90",1.90386763530074,2009,"Latvia","Shannon","Area"
"91",2.89824431281575,2009,"Lebanon","Shannon","Area"
"92",1.21647004611601,2009,"Lesotho","Shannon","Area"
"93",1.81155360147245,2009,"Liberia","Shannon","Area"
"94",2.13999652190413,2009,"Libya","Shannon","Area"
"95",2.22839485722974,2009,"Lithuania","Shannon","Area"
"96",1.91188576094427,2009,"Luxembourg","Shannon","Area"
"97",2.16168577787154,2009,"Madagascar","Shannon","Area"
"98",2.17205497062674,2009,"Malawi","Shannon","Area"
"99",0.919156030938604,2009,"Malaysia","Shannon","Area"
"100",1.78291201843587,2009,"Maldives","Shannon","Area"
"101",2.05698285708643,2009,"Mali","Shannon","Area"
"102",2.59713073945791,2009,"Malta","Shannon","Area"
"103",1.76615123240151,2009,"Mauritania","Shannon","Area"
"104",0.761056592841873,2009,"Mauritius","Shannon","Area"
"105",2.40332924116441,2009,"Mexico","Shannon","Area"
"106",0.602305067932046,2009,"Mongolia","Shannon","Area"
"107",2.77129911086414,2009,"Montenegro","Shannon","Area"
"108",1.95727402675095,2009,"Morocco","Shannon","Area"
"109",2.51661454692075,2009,"Mozambique","Shannon","Area"
"110",2.11074304300894,2009,"Myanmar","Shannon","Area"
"111",1.22605420938215,2009,"Namibia","Shannon","Area"
"112",2.2638273874052,2009,"Nepal","Shannon","Area"
"113",2.13340497046076,2009,"Netherlands","Shannon","Area"
"114",1.99671938400508,2009,"New Caledonia","Shannon","Area"
"115",2.58699605244597,2009,"New Zealand","Shannon","Area"
"116",1.98136002827552,2009,"Nicaragua","Shannon","Area"
"117",1.37469431617281,2009,"Niger","Shannon","Area"
"118",2.94731527524786,2009,"Nigeria","Shannon","Area"
"119",1.55695086773951,2009,"Norway","Shannon","Area"
"120",1.93976247378293,2009,"Occupied Palestinian Territory","Shannon","Area"
"121",2.17661440036322,2009,"Pakistan","Shannon","Area"
"122",2.32265638168344,2009,"Panama","Shannon","Area"
"123",1.69883091410612,2009,"Paraguay","Shannon","Area"
"124",3.06520336462586,2009,"Peru","Shannon","Area"
"125",1.95444801035976,2009,"Philippines","Shannon","Area"
"126",2.49932967639833,2009,"Poland","Shannon","Area"
"127",2.75336706479895,2009,"Portugal","Shannon","Area"
"128",2.20796902904998,2009,"Republic of Korea","Shannon","Area"
"129",2.27137485052882,2009,"Republic of Moldova","Shannon","Area"
"130",2.23518250290167,2009,"Romania","Shannon","Area"
"131",1.9442942658043,2009,"Russian Federation","Shannon","Area"
"132",2.55670457415342,2009,"Rwanda","Shannon","Area"
"133",1.97300966122634,2009,"Saint Kitts and Nevis","Shannon","Area"
"134",1.9401242117471,2009,"Saint Lucia","Shannon","Area"
"135",2.43768189598164,2009,"Saint Vincent and the Grenadines","Shannon","Area"
"136",1.46506325124375,2009,"Samoa","Shannon","Area"
"137",1.6902110509682,2009,"Sao Tome and Principe","Shannon","Area"
"138",2.32740999233474,2009,"Saudi Arabia","Shannon","Area"
"139",1.81511199448779,2009,"Senegal","Shannon","Area"
"140",2.43810812243298,2009,"Serbia","Shannon","Area"
"141",2.08620897984099,2009,"Sierra Leone","Shannon","Area"
"142",2.2271379075617,2009,"Slovakia","Shannon","Area"
"143",2.18244959808453,2009,"Slovenia","Shannon","Area"
"144",1.58419362083591,2009,"Solomon Islands","Shannon","Area"
"145",1.54017170217273,2009,"Somalia","Shannon","Area"
"146",2.12511259011729,2009,"South Africa","Shannon","Area"
"147",2.59632791982383,2009,"Spain","Shannon","Area"
"148",1.97720738179929,2009,"Sri Lanka","Shannon","Area"
"149",1.79597018505899,2009,"Sudan (former)","Shannon","Area"
"150",0.811512001940435,2009,"Suriname","Shannon","Area"
"151",1.90099422071897,2009,"Swaziland","Shannon","Area"
"152",1.93255940299096,2009,"Sweden","Shannon","Area"
"153",2.3087381536606,2009,"Switzerland","Shannon","Area"
"154",2.09721724597941,2009,"Syrian Arab Republic","Shannon","Area"
"155",2.1731785628383,2009,"Tajikistan","Shannon","Area"
"156",1.67720546450059,2009,"Thailand","Shannon","Area"
"157",2.74537858587136,2009,"The former Yugoslav Republic of Macedonia","Shannon","Area"
"158",2.00082578859575,2009,"Timor-Leste","Shannon","Area"
"159",2.30043081511679,2009,"Togo","Shannon","Area"
"160",2.79063556919564,2009,"Trinidad and Tobago","Shannon","Area"
"161",1.93796788354132,2009,"Tunisia","Shannon","Area"
"162",2.43305701764217,2009,"Turkey","Shannon","Area"
"163",1.41032643763689,2009,"Turkmenistan","Shannon","Area"
"164",2.5930279077099,2009,"Uganda","Shannon","Area"
"165",2.22776074930417,2009,"Ukraine","Shannon","Area"
"166",0.412697966327322,2009,"United Arab Emirates","Shannon","Area"
"167",1.84930863171219,2009,"United Kingdom","Shannon","Area"
"168",2.80774347064478,2009,"United Republic of Tanzania","Shannon","Area"
"169",1.91860103851154,2009,"United States of America","Shannon","Area"
"170",1.88426334590068,2009,"Uruguay","Shannon","Area"
"171",1.8581458844817,2009,"Uzbekistan","Shannon","Area"
"172",0.62053270248378,2009,"Vanuatu","Shannon","Area"
"173",2.63804458077337,2009,"Venezuela (Bolivarian Republic of)","Shannon","Area"
"174",1.87175150865774,2009,"Viet Nam","Shannon","Area"
"175",2.28278080148986,2009,"Yemen","Shannon","Area"
"176",2.00273329941009,2009,"Zambia","Shannon","Area"
"177",1.82489922960596,2009,"Zimbabwe","Shannon","Area"
"178",1.37641137598224,2010,"Afghanistan","Shannon","Area"
"179",2.55837503724546,2010,"Albania","Shannon","Area"
"180",2.12260371730772,2010,"Algeria","Shannon","Area"
"181",2.07092784363357,2010,"Angola","Shannon","Area"
"182",2.09906746092638,2010,"Antigua and Barbuda","Shannon","Area"
"183",1.83215003911034,2010,"Argentina","Shannon","Area"
"184",2.27048733117797,2010,"Armenia","Shannon","Area"
"185",1.72705849836596,2010,"Australia","Shannon","Area"
"186",2.57753052517326,2010,"Austria","Shannon","Area"
"187",2.03851792036691,2010,"Azerbaijan","Shannon","Area"
"188",1.95918280697311,2010,"Bahamas","Shannon","Area"
"189",1.19316887755847,2010,"Bangladesh","Shannon","Area"
"190",1.673856920148,2010,"Barbados","Shannon","Area"
"191",2.44413247772329,2010,"Belarus","Shannon","Area"
"192",2.11259271930036,2010,"Belgium","Shannon","Area"
"193",2.05948731727486,2010,"Belize","Shannon","Area"
"194",2.38686639359387,2010,"Benin","Shannon","Area"
"195",1.287754379548,2010,"Bermuda","Shannon","Area"
"196",2.52826702324732,2010,"Bolivia (Plurinational State of)","Shannon","Area"
"197",2.47106516773333,2010,"Bosnia and Herzegovina","Shannon","Area"
"198",1.65080670529162,2010,"Botswana","Shannon","Area"
"199",2.15106922880471,2010,"Brazil","Shannon","Area"
"200",1.85217642807143,2010,"Brunei Darussalam","Shannon","Area"
"201",2.015606192406,2010,"Bulgaria","Shannon","Area"
"202",1.95464612824961,2010,"Burkina Faso","Shannon","Area"
"203",1.24375871301004,2010,"Cabo Verde","Shannon","Area"
"204",1.0795342816299,2010,"Cambodia","Shannon","Area"
"205",2.97441452109624,2010,"Cameroon","Shannon","Area"
"206",1.98250842878408,2010,"Canada","Shannon","Area"
"207",2.52815413220104,2010,"Central African Republic","Shannon","Area"
"208",2.15213628881578,2010,"Chad","Shannon","Area"
"209",2.87327570175482,2010,"Chile","Shannon","Area"
"210",2.02542288247493,2010,"China, Hong Kong SAR","Shannon","Area"
"211",0,2010,"China, Macao SAR","Shannon","Area"
"212",2.93189484397883,2010,"China, mainland","Shannon","Area"
"213",2.74860057341724,2010,"China, Taiwan Province of","Shannon","Area"
"214",2.64220030112005,2010,"Colombia","Shannon","Area"
"215",2.31520773961392,2010,"Congo","Shannon","Area"
"216",2.61845265306059,2010,"Costa Rica","Shannon","Area"
"217",2.27622270661244,2010,"Croatia","Shannon","Area"
"218",2.68151781133648,2010,"Cuba","Shannon","Area"
"219",2.32356141216128,2010,"Cyprus","Shannon","Area"
"220",2.19312384110793,2010,"Czech Republic","Shannon","Area"
"221",2.5118044283685,2010,"Democratic People's Republic of Korea","Shannon","Area"
"222",1.89676554358051,2010,"Denmark","Shannon","Area"
"223",0.803693245493354,2010,"Djibouti","Shannon","Area"
"224",2.43329171650377,2010,"Dominica","Shannon","Area"
"225",2.63084705171207,2010,"Dominican Republic","Shannon","Area"
"226",2.65637266419085,2010,"Ecuador","Shannon","Area"
"227",2.84395169568548,2010,"Egypt","Shannon","Area"
"228",1.94425952242662,2010,"El Salvador","Shannon","Area"
"229",2.01030590810898,2010,"Estonia","Shannon","Area"
"230",2.71554790137608,2010,"Ethiopia","Shannon","Area"
"231",1.67343381903585,2010,"Fiji","Shannon","Area"
"232",1.70122622098361,2010,"Finland","Shannon","Area"
"233",2.17727023617262,2010,"France","Shannon","Area"
"234",0.735630150941075,2010,"French Polynesia","Shannon","Area"
"235",2.12483532642401,2010,"Gabon","Shannon","Area"
"236",1.75061834375941,2010,"Gambia","Shannon","Area"
"237",2.54994306817936,2010,"Georgia","Shannon","Area"
"238",2.12334362905385,2010,"Germany","Shannon","Area"
"239",2.49218745479609,2010,"Ghana","Shannon","Area"
"240",2.45386794328857,2010,"Greece","Shannon","Area"
"241",2.78139054712593,2010,"Grenada","Shannon","Area"
"242",2.25583389184506,2010,"Guatemala","Shannon","Area"
"243",2.42776303592055,2010,"Guinea","Shannon","Area"
"244",1.95480780071437,2010,"Guinea-Bissau","Shannon","Area"
"245",1.56475383681841,2010,"Guyana","Shannon","Area"
"246",2.62925584490855,2010,"Haiti","Shannon","Area"
"247",2.06278856399106,2010,"Honduras","Shannon","Area"
"248",2.16336199198559,2010,"Hungary","Shannon","Area"
"249",0.280965668882255,2010,"Iceland","Shannon","Area"
"250",2.92905048886052,2010,"India","Shannon","Area"
"251",2.28125052867599,2010,"Indonesia","Shannon","Area"
"252",2.28880465905067,2010,"Iran (Islamic Republic of)","Shannon","Area"
"253",1.90670953563071,2010,"Iraq","Shannon","Area"
"254",1.31062492139347,2010,"Ireland","Shannon","Area"
"255",3.23566645962485,2010,"Israel","Shannon","Area"
"256",2.72691714661109,2010,"Italy","Shannon","Area"
"257",2.49408814639673,2010,"Ivory Coast","Shannon","Area"
"258",2.6312493477967,2010,"Jamaica","Shannon","Area"
"259",2.28367830666402,2010,"Japan","Shannon","Area"
"260",2.70455562741132,2010,"Jordan","Shannon","Area"
"261",1.15922357354305,2010,"Kazakhstan","Shannon","Area"
"262",2.47495008839709,2010,"Kenya","Shannon","Area"
"263",0.534770975502808,2010,"Kiribati","Shannon","Area"
"264",2.51540187056416,2010,"Kuwait","Shannon","Area"
"265",2.19652735968907,2010,"Kyrgyzstan","Shannon","Area"
"266",1.53240694604188,2010,"Lao People's Democratic Republic","Shannon","Area"
"267",1.82355447096302,2010,"Latvia","Shannon","Area"
"268",3.02671247216343,2010,"Lebanon","Shannon","Area"
"269",1.31754258775166,2010,"Lesotho","Shannon","Area"
"270",1.81728013584873,2010,"Liberia","Shannon","Area"
"271",2.17436697379398,2010,"Libya","Shannon","Area"
"272",2.15671756742521,2010,"Lithuania","Shannon","Area"
"273",1.90506234800099,2010,"Luxembourg","Shannon","Area"
"274",2.13404050715492,2010,"Madagascar","Shannon","Area"
"275",2.14658033239774,2010,"Malawi","Shannon","Area"
"276",0.911695425967805,2010,"Malaysia","Shannon","Area"
"277",1.99214323843003,2010,"Maldives","Shannon","Area"
"278",2.06891076066806,2010,"Mali","Shannon","Area"
"279",2.58430924755144,2010,"Malta","Shannon","Area"
"280",1.71608496917113,2010,"Mauritania","Shannon","Area"
"281",0.815668771296924,2010,"Mauritius","Shannon","Area"
"282",2.33583921511651,2010,"Mexico","Shannon","Area"
"283",0.690155229569397,2010,"Mongolia","Shannon","Area"
"284",2.74632794786598,2010,"Montenegro","Shannon","Area"
"285",2.04674293832631,2010,"Morocco","Shannon","Area"
"286",2.47142720258947,2010,"Mozambique","Shannon","Area"
"287",2.12831849634739,2010,"Myanmar","Shannon","Area"
"288",1.23961867445546,2010,"Namibia","Shannon","Area"
"289",2.29930770583277,2010,"Nepal","Shannon","Area"
"290",2.13187519278879,2010,"Netherlands","Shannon","Area"
"291",2.01591413915995,2010,"New Caledonia","Shannon","Area"
"292",2.68271462000478,2010,"New Zealand","Shannon","Area"
"293",2.0052787792243,2010,"Nicaragua","Shannon","Area"
"294",1.38232300812183,2010,"Niger","Shannon","Area"
"295",2.91603052682908,2010,"Nigeria","Shannon","Area"
"296",1.512752644398,2010,"Norway","Shannon","Area"
"297",2.05771666256011,2010,"Occupied Palestinian Territory","Shannon","Area"
"298",2.15440592690326,2010,"Pakistan","Shannon","Area"
"299",2.27534181555065,2010,"Panama","Shannon","Area"
"300",1.67702534683804,2010,"Paraguay","Shannon","Area"
"301",3.07628027019307,2010,"Peru","Shannon","Area"
"302",1.96087351316816,2010,"Philippines","Shannon","Area"
"303",2.5508494330894,2010,"Poland","Shannon","Area"
"304",2.72703840594561,2010,"Portugal","Shannon","Area"
"305",2.23832302603562,2010,"Republic of Korea","Shannon","Area"
"306",2.27856546218181,2010,"Republic of Moldova","Shannon","Area"
"307",2.27559086526344,2010,"Romania","Shannon","Area"
"308",2.03366140114421,2010,"Russian Federation","Shannon","Area"
"309",2.60282229566082,2010,"Rwanda","Shannon","Area"
"310",1.95773017162753,2010,"Saint Kitts and Nevis","Shannon","Area"
"311",2.10400154581315,2010,"Saint Lucia","Shannon","Area"
"312",2.31105790035276,2010,"Saint Vincent and the Grenadines","Shannon","Area"
"313",1.45272404985044,2010,"Samoa","Shannon","Area"
"314",1.66986002776106,2010,"Sao Tome and Principe","Shannon","Area"
"315",2.27329366862518,2010,"Saudi Arabia","Shannon","Area"
"316",1.69384564844744,2010,"Senegal","Shannon","Area"
"317",2.39902086349397,2010,"Serbia","Shannon","Area"
"318",2.08242613979032,2010,"Sierra Leone","Shannon","Area"
"319",2.24624492434903,2010,"Slovakia","Shannon","Area"
"320",2.17895031014455,2010,"Slovenia","Shannon","Area"
"321",1.60149686226361,2010,"Solomon Islands","Shannon","Area"
"322",1.46306782839983,2010,"Somalia","Shannon","Area"
"323",2.05320024045125,2010,"South Africa","Shannon","Area"
"324",2.60156826412237,2010,"Spain","Shannon","Area"
"325",1.94514147196815,2010,"Sri Lanka","Shannon","Area"
"326",1.79835222143729,2010,"Sudan (former)","Shannon","Area"
"327",0.82567755517255,2010,"Suriname","Shannon","Area"
"328",1.90222383453336,2010,"Swaziland","Shannon","Area"
"329",1.94826716413455,2010,"Sweden","Shannon","Area"
"330",2.30945606291286,2010,"Switzerland","Shannon","Area"
"331",2.05090346014502,2010,"Syrian Arab Republic","Shannon","Area"
"332",2.23267813597527,2010,"Tajikistan","Shannon","Area"
"333",1.62485539857709,2010,"Thailand","Shannon","Area"
"334",2.80543741577025,2010,"The former Yugoslav Republic of Macedonia","Shannon","Area"
"335",1.92358900551506,2010,"Timor-Leste","Shannon","Area"
"336",2.31925097538396,2010,"Togo","Shannon","Area"
"337",2.72682166281678,2010,"Trinidad and Tobago","Shannon","Area"
"338",1.9214034613674,2010,"Tunisia","Shannon","Area"
"339",2.44391715677741,2010,"Turkey","Shannon","Area"
"340",1.51175360906942,2010,"Turkmenistan","Shannon","Area"
"341",2.58414258007731,2010,"Uganda","Shannon","Area"
"342",2.25139663921987,2010,"Ukraine","Shannon","Area"
"343",0.412988293055502,2010,"United Arab Emirates","Shannon","Area"
"344",1.83451211336842,2010,"United Kingdom","Shannon","Area"
"345",2.82320811045088,2010,"United Republic of Tanzania","Shannon","Area"
"346",1.96103762674982,2010,"United States of America","Shannon","Area"
"347",1.64410343630724,2010,"Uruguay","Shannon","Area"
"348",1.87495224526557,2010,"Uzbekistan","Shannon","Area"
"349",0.638709644019205,2010,"Vanuatu","Shannon","Area"
"350",2.61294667025934,2010,"Venezuela (Bolivarian Republic of)","Shannon","Area"
"351",1.88251591155137,2010,"Viet Nam","Shannon","Area"
"352",2.15347537941179,2010,"Yemen","Shannon","Area"
"353",1.89249156752088,2010,"Zambia","Shannon","Area"
"354",1.83036441281874,2010,"Zimbabwe","Shannon","Area"
"355",1.39595557385677,2011,"Afghanistan","Shannon","Area"
"356",2.56860473026822,2011,"Albania","Shannon","Area"
"357",2.18490771151086,2011,"Algeria","Shannon","Area"
"358",2.02051257314496,2011,"Angola","Shannon","Area"
"359",2.11110285614117,2011,"Antigua and Barbuda","Shannon","Area"
"360",1.87406898909447,2011,"Argentina","Shannon","Area"
"361",2.35382761591377,2011,"Armenia","Shannon","Area"
"362",1.82566825538836,2011,"Australia","Shannon","Area"
"363",2.56699531649241,2011,"Austria","Shannon","Area"
"364",2.07727485903619,2011,"Azerbaijan","Shannon","Area"
"365",2.15288744779479,2011,"Bahamas","Shannon","Area"
"366",1.20987638151802,2011,"Bangladesh","Shannon","Area"
"367",1.54681665742621,2011,"Barbados","Shannon","Area"
"368",2.39158232387055,2011,"Belarus","Shannon","Area"
"369",2.08880121971697,2011,"Belgium","Shannon","Area"
"370",2.09148970304062,2011,"Belize","Shannon","Area"
"371",2.38336051446067,2011,"Benin","Shannon","Area"
"372",1.36712394623868,2011,"Bermuda","Shannon","Area"
"373",2.49382581803162,2011,"Bolivia (Plurinational State of)","Shannon","Area"
"374",2.47338626833136,2011,"Bosnia and Herzegovina","Shannon","Area"
"375",1.57290930585144,2011,"Botswana","Shannon","Area"
"376",2.16147254125182,2011,"Brazil","Shannon","Area"
"377",1.82631540659077,2011,"Brunei Darussalam","Shannon","Area"
"378",1.96911280619491,2011,"Bulgaria","Shannon","Area"
"379",2.00445456896447,2011,"Burkina Faso","Shannon","Area"
"380",1.24790268538994,2011,"Cabo Verde","Shannon","Area"
"381",1.0534666876826,2011,"Cambodia","Shannon","Area"
"382",2.98973402133598,2011,"Cameroon","Shannon","Area"
"383",1.88865893397323,2011,"Canada","Shannon","Area"
"384",2.53760693730605,2011,"Central African Republic","Shannon","Area"
"385",2.22044292796285,2011,"Chad","Shannon","Area"
"386",2.88902223207762,2011,"Chile","Shannon","Area"
"387",2.02728928480846,2011,"China, Hong Kong SAR","Shannon","Area"
"388",0,2011,"China, Macao SAR","Shannon","Area"
"389",2.93293338306056,2011,"China, mainland","Shannon","Area"
"390",2.70458004252751,2011,"China, Taiwan Province of","Shannon","Area"
"391",2.6337708947602,2011,"Colombia","Shannon","Area"
"392",2.25003234772168,2011,"Congo","Shannon","Area"
"393",2.59213570574199,2011,"Costa Rica","Shannon","Area"
"394",2.28559863295118,2011,"Croatia","Shannon","Area"
"395",2.56909550547973,2011,"Cuba","Shannon","Area"
"396",2.31905595139674,2011,"Cyprus","Shannon","Area"
"397",2.12817515919348,2011,"Czech Republic","Shannon","Area"
"398",2.48323201876609,2011,"Democratic People's Republic of Korea","Shannon","Area"
"399",1.86657069360776,2011,"Denmark","Shannon","Area"
"400",0.7972238491496,2011,"Djibouti","Shannon","Area"
"401",2.51677186484644,2011,"Dominica","Shannon","Area"
"402",2.66343744136263,2011,"Dominican Republic","Shannon","Area"
"403",2.61433592143562,2011,"Ecuador","Shannon","Area"
"404",2.84948236298444,2011,"Egypt","Shannon","Area"
"405",1.95585968346019,2011,"El Salvador","Shannon","Area"
"406",1.96792200325363,2011,"Estonia","Shannon","Area"
"407",2.76982399400711,2011,"Ethiopia","Shannon","Area"
"408",1.75602736698691,2011,"Fiji","Shannon","Area"
"409",1.64796118719125,2011,"Finland","Shannon","Area"
"410",2.16096519912504,2011,"France","Shannon","Area"
"411",0.727663378780905,2011,"French Polynesia","Shannon","Area"
"412",2.16257819540268,2011,"Gabon","Shannon","Area"
"413",1.80414720307311,2011,"Gambia","Shannon","Area"
"414",2.4982835601547,2011,"Georgia","Shannon","Area"
"415",2.12145312230376,2011,"Germany","Shannon","Area"
"416",2.50054193617215,2011,"Ghana","Shannon","Area"
"417",2.39965517274139,2011,"Greece","Shannon","Area"
"418",2.74305768291945,2011,"Grenada","Shannon","Area"
"419",2.25579611594473,2011,"Guatemala","Shannon","Area"
"420",2.40184609295551,2011,"Guinea","Shannon","Area"
"421",1.9130318245226,2011,"Guinea-Bissau","Shannon","Area"
"422",1.47233225971507,2011,"Guyana","Shannon","Area"
"423",2.61176051407699,2011,"Haiti","Shannon","Area"
"424",2.06961906920055,2011,"Honduras","Shannon","Area"
"425",2.12127496915891,2011,"Hungary","Shannon","Area"
"426",0.370768300113446,2011,"Iceland","Shannon","Area"
"427",2.93802348676883,2011,"India","Shannon","Area"
"428",2.28793750513508,2011,"Indonesia","Shannon","Area"
"429",2.41456904940939,2011,"Iran (Islamic Republic of)","Shannon","Area"
"430",2.03080233365446,2011,"Iraq","Shannon","Area"
"431",1.30269169114696,2011,"Ireland","Shannon","Area"
"432",3.27096857730627,2011,"Israel","Shannon","Area"
"433",2.73109029272595,2011,"Italy","Shannon","Area"
"434",2.4073866998845,2011,"Ivory Coast","Shannon","Area"
"435",2.60548756677219,2011,"Jamaica","Shannon","Area"
"436",2.30721502113925,2011,"Japan","Shannon","Area"
"437",2.30586794015394,2011,"Jordan","Shannon","Area"
"438",1.19452109362158,2011,"Kazakhstan","Shannon","Area"
"439",2.39762148596352,2011,"Kenya","Shannon","Area"
"440",0.523068948917462,2011,"Kiribati","Shannon","Area"
"441",2.52557357169426,2011,"Kuwait","Shannon","Area"
"442",2.24895237171157,2011,"Kyrgyzstan","Shannon","Area"
"443",1.64145847592652,2011,"Lao People's Democratic Republic","Shannon","Area"
"444",1.83255351779946,2011,"Latvia","Shannon","Area"
"445",2.95319676979529,2011,"Lebanon","Shannon","Area"
"446",1.35078757148165,2011,"Lesotho","Shannon","Area"
"447",1.85197563926002,2011,"Liberia","Shannon","Area"
"448",2.1414861676207,2011,"Libya","Shannon","Area"
"449",2.1722290194853,2011,"Lithuania","Shannon","Area"
"450",1.90820570092389,2011,"Luxembourg","Shannon","Area"
"451",2.24687889543552,2011,"Madagascar","Shannon","Area"
"452",2.17872249359735,2011,"Malawi","Shannon","Area"
"453",0.889900854343419,2011,"Malaysia","Shannon","Area"
"454",2.00790588609136,2011,"Maldives","Shannon","Area"
"455",1.97114180847337,2011,"Mali","Shannon","Area"
"456",2.61559947171465,2011,"Malta","Shannon","Area"
"457",2.08889280097706,2011,"Mauritania","Shannon","Area"
"458",0.851133993748323,2011,"Mauritius","Shannon","Area"
"459",2.44424160906714,2011,"Mexico","Shannon","Area"
"460",0.66830024620817,2011,"Mongolia","Shannon","Area"
